0,   0,   31,  1,   0,   3,   0,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   31,  1,   0,   3,   0,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   31,  1,   0,   3,   0,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   3,   3,   0,   1,   1,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   3,   1,   0,   1,   1,   3,   1,   0,   
0,   0,   31,  1,   0,   1,   3,   1,   0,   1,   1,   0,   3,   0,   
0,   0,   31,  1,   0,   1,   3,   1,   0,   1,   3,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   3,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   31,  1,   0,   1,   3,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   3,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   3,   0,   1,   1,   3,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   3,   0,   1,   1,   0,   3,   0,   
0,   0,   31,  1,   0,   1,   0,   3,   0,   1,   3,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   3,   0,   1,   1,   0,   1,   3,   
0,   0,   31,  1,   0,   1,   0,   3,   3,   1,   1,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   3,   0,   3,   1,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   1,   1,   3,   3,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   1,   3,   3,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   1,   1,   3,   1,   3,   
0,   0,   31,  1,   0,   1,   0,   1,   3,   1,   1,   3,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   3,   1,   3,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   1,   3,   0,   3,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   1,   1,   0,   3,   3,   
0,   0,   31,  1,   0,   1,   0,   1,   3,   1,   1,   0,   3,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   3,   1,   0,   3,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   1,   3,   0,   1,   3,   
0,   0,   31,  1,   0,   1,   0,   1,   3,   1,   3,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   3,   3,   0,   1,   0,   
0,   0,   31,  1,   0,   1,   0,   1,   3,   1,   1,   0,   1,   3,   
0,   0,   31,  1,   0,   1,   0,   1,   0,   3,   1,   0,   1,   3,   
0,   0,   31,  1,   0,   1,   0,   1,   3,   3,   1,   0,   1,   0,   
0,   3,   1,   31,  3,   1,   0,   1,   0,   1,   1,   0,   1,   0,   
30,  3,   1,   3,   0,   1,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   3,   1,   31,  0,   3,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   3,   1,   31,  0,   1,   3,   1,   0,   1,   1,   0,   1,   0,   
0,   3,   1,   31,  0,   1,   0,   3,   0,   1,   1,   0,   1,   0,   
0,   3,   1,   31,  0,   1,   0,   1,   0,   1,   1,   3,   1,   0,   
0,   3,   1,   31,  0,   1,   0,   1,   0,   1,   1,   0,   3,   0,   
0,   3,   1,   31,  0,   1,   0,   1,   0,   1,   3,   0,   1,   0,   
0,   3,   1,   31,  0,   1,   0,   1,   0,   1,   1,   0,   1,   3,   
0,   3,   1,   31,  0,   1,   0,   1,   3,   1,   1,   0,   1,   0,   
0,   3,   1,   31,  0,   1,   0,   1,   0,   3,   1,   0,   1,   0,   
3,   3,   1,   1,   30,  1,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   30,  1,   1,   0,   1,   0,   1,   0,   1,   1,   0,   1,   0,   



0,   0,   1,   1,   0,   1,   0,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   3,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   3,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   3,   3,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   1,   3,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   3,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   3,   1,   0,   3,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   1,   1,   0,   3,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   3,   3,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   1,   3,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   1,   3,   0,   3,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   3,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   3,   1,   3,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   1,   1,   3,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   3,   3,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   1,   3,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   1,   3,   3,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   3,   1,   3,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   3,   1,   1,   3,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   1,   1,   3,   3,   3,   
0,   0,   1,   1,   0,   1,   0,   1,   0,   1,   3,   3,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   3,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   3,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   3,   3,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   3,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   3,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   1,   3,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   3,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   3,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   1,   1,   0,   3,   3,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   1,   3,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   3,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   3,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   1,   1,   3,   1,   3,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   1,   3,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   0,   3,   0,   1,   1,   3,   3,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   3,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   3,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   3,   1,   3,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   3,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   3,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   1,   3,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   3,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   3,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   1,   1,   0,   3,   3,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   1,   3,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   3,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   3,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   1,   1,   3,   1,   3,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   1,   3,   3,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   1,   0,   1,   1,   3,   3,   0,   
0,   0,   1,   1,   0,   1,   3,   3,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   3,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   3,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   1,   3,   3,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   1,   3,   3,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   1,   3,   3,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   3,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   3,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   3,   0,   1,   3,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   3,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   3,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   1,   3,   0,   1,   3,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   3,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   3,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   1,   1,   0,   3,   3,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   1,   3,   0,   3,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   3,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   3,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   1,   1,   3,   1,   3,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   1,   3,   3,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   1,   0,   1,   1,   3,   3,   0,   
0,   0,   1,   1,   0,   3,   0,   3,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   3,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   3,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   3,   0,   3,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   0,   3,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   3,   0,   3,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   3,   3,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   3,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   3,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   0,   3,   3,   1,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   0,   3,   3,   1,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   0,   3,   3,   1,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   0,   3,   3,   3,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   3,   3,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   3,   1,   0,   1,   3,   
3,   0,   1,   1,   0,   1,   0,   1,   3,   1,   1,   0,   1,   3,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   3,   3,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   3,   1,   3,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   1,   3,   0,   1,   3,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   3,   1,   0,   3,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   3,   1,   1,   0,   3,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   1,   1,   0,   3,   3,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   1,   3,   0,   3,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   3,   1,   3,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   3,   1,   1,   3,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   1,   1,   3,   1,   3,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   1,   3,   3,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   1,   0,   1,   1,   3,   3,   0,   
3,   0,   1,   1,   0,   1,   0,   3,   0,   3,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   3,   3,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   3,   0,   1,   1,   0,   1,   3,   
3,   0,   1,   1,   0,   1,   0,   3,   0,   1,   3,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   0,   3,   0,   1,   1,   0,   3,   0,   
3,   0,   1,   1,   0,   1,   0,   3,   0,   1,   1,   3,   1,   0,   
3,   0,   1,   1,   0,   1,   3,   1,   0,   3,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   3,   1,   3,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   3,   1,   0,   1,   1,   0,   1,   3,   
3,   0,   1,   1,   0,   1,   3,   1,   0,   1,   3,   0,   1,   0,   
3,   0,   1,   1,   0,   1,   3,   1,   0,   1,   1,   0,   3,   0,   
3,   0,   1,   1,   0,   1,   3,   1,   0,   1,   1,   3,   1,   0,   
3,   0,   1,   1,   0,   1,   3,   3,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   3,   0,   1,   0,   3,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   3,   0,   1,   3,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   3,   0,   1,   0,   1,   1,   0,   1,   3,   
3,   0,   1,   1,   0,   3,   0,   1,   0,   1,   3,   0,   1,   0,   
3,   0,   1,   1,   0,   3,   0,   1,   0,   1,   1,   0,   3,   0,   
3,   0,   1,   1,   0,   3,   0,   1,   0,   1,   1,   3,   1,   0,   
3,   0,   1,   1,   0,   3,   0,   3,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   0,   3,   3,   1,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   3,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   3,   1,   0,   1,   3,   
0,   0,   1,   1,   3,   1,   0,   1,   3,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   3,   3,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   3,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   1,   3,   0,   1,   3,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   3,   1,   0,   3,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   3,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   1,   1,   0,   3,   3,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   1,   3,   0,   3,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   3,   1,   3,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   3,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   1,   1,   3,   1,   3,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   1,   3,   3,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   1,   0,   1,   1,   3,   3,   0,   
0,   0,   1,   1,   3,   1,   0,   3,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   3,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   3,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   3,   1,   0,   3,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   0,   3,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   3,   1,   0,   3,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   3,   1,   3,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   3,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   3,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   3,   1,   3,   1,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   3,   1,   3,   1,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   3,   1,   3,   1,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   3,   1,   3,   3,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   3,   0,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   3,   0,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   3,   0,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   1,   3,   3,   0,   1,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   1,   3,   3,   0,   1,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   1,   3,   3,   0,   1,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   1,   3,   3,   0,   3,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   1,   3,   3,   3,   1,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   3,   1,   0,   1,   0,   3,   1,   0,   1,   0,   
3,   0,   1,   1,   3,   1,   0,   1,   3,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   3,   1,   0,   1,   0,   1,   1,   0,   1,   3,   
3,   0,   1,   1,   3,   1,   0,   1,   0,   1,   3,   0,   1,   0,   
3,   0,   1,   1,   3,   1,   0,   1,   0,   1,   1,   0,   3,   0,   
3,   0,   1,   1,   3,   1,   0,   1,   0,   1,   1,   3,   1,   0,   
3,   0,   1,   1,   3,   1,   0,   3,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   3,   1,   3,   1,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   1,   3,   3,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   3,   3,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   3,   1,   0,   1,   3,   
0,   0,   1,   3,   0,   1,   0,   1,   3,   1,   1,   0,   1,   3,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   3,   3,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   3,   1,   3,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   1,   3,   0,   1,   3,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   3,   1,   0,   3,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   3,   1,   1,   0,   3,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   1,   1,   0,   3,   3,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   1,   3,   0,   3,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   3,   1,   3,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   3,   1,   1,   3,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   1,   1,   3,   1,   3,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   1,   3,   3,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   1,   0,   1,   1,   3,   3,   0,   
0,   0,   1,   3,   0,   1,   0,   3,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   3,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   3,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   3,   0,   1,   0,   3,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   0,   3,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   3,   0,   1,   0,   3,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   3,   0,   1,   3,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   3,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   3,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   3,   0,   1,   3,   1,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   3,   0,   1,   3,   1,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   3,   0,   1,   3,   1,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   3,   0,   1,   3,   3,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   3,   0,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   3,   0,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   3,   0,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   3,   0,   3,   0,   1,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   3,   0,   3,   0,   1,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   3,   0,   3,   0,   1,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   3,   0,   3,   0,   3,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   0,   3,   3,   1,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   3,   0,   1,   0,   1,   0,   3,   1,   0,   1,   0,   
3,   0,   1,   3,   0,   1,   0,   1,   3,   1,   1,   0,   1,   0,   
3,   0,   1,   3,   0,   1,   0,   1,   0,   1,   1,   0,   1,   3,   
3,   0,   1,   3,   0,   1,   0,   1,   0,   1,   3,   0,   1,   0,   
3,   0,   1,   3,   0,   1,   0,   1,   0,   1,   1,   0,   3,   0,   
3,   0,   1,   3,   0,   1,   0,   1,   0,   1,   1,   3,   1,   0,   
3,   0,   1,   3,   0,   1,   0,   3,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   3,   0,   1,   3,   1,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   3,   0,   3,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   3,   1,   0,   1,   0,   3,   1,   0,   1,   0,   
0,   0,   1,   3,   3,   1,   0,   1,   3,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   3,   1,   0,   1,   0,   1,   1,   0,   1,   3,   
0,   0,   1,   3,   3,   1,   0,   1,   0,   1,   3,   0,   1,   0,   
0,   0,   1,   3,   3,   1,   0,   1,   0,   1,   1,   0,   3,   0,   
0,   0,   1,   3,   3,   1,   0,   1,   0,   1,   1,   3,   1,   0,   
0,   0,   1,   3,   3,   1,   0,   3,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   3,   1,   3,   1,   0,   1,   1,   0,   1,   0,   
0,   0,   1,   3,   3,   3,   0,   1,   0,   1,   1,   0,   1,   0,   
3,   0,   1,   3,   3,   1,   0,   1,   0,   1,   1,   0,   1,   0,   
0,   3,   1,   1,   0,   1,   0,   1,   3,   3,   1,   0,   1,   0,   
0,   3,   1,   1,   0,   1,   0,   1,   0,   3,   1,   0,   1,   3,   
